label,title,text
1,Amazon culls one million fake coronavirus products. The retail giant is removing fake cures and tackling unreasonable price hikes amid public concern,
1,"As at 13 March, the latest data available when this claim was made, the UK ranked fifth (behind China, South Korea, Italy and Russia) for the number of Covid-19 tests carried out",
1,"As a Florida state representative, Gaetz voted for a 2013 bill to ban cities from requiring employers to offer paid sick leave",
1,Cruz voted against an amendment in the U.S. Senate in 2015 that would have provided seven days�?paid sick leave,
1,"After Utah Jazz center Rudy Gobert tested positive for the novel coronavirus, the state of Oklahoma administered tests to 58 people in a matter of hours",
1,"Covid-19 starts with a sore throat lasting 3-4 days. It then blends into a nasal fluid that enters the trachea and the lungs, causing pneumonia, which takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing. The nasal congestion makes you feel like you’..",
1,Apple has reopened all 42 China stores,
1,China has closed down its last coronavirus hospital. Not enough new cases to support them,
1,"A 103 year-old Chinese grandmother has made a full recovery from Covid-19 after being treated for 6 days in Wuhan, China",
1,A network of Canadian scientists are making excellent progress in Covid-19 research,
1,A San Diego biotech company is developing a Covid-19 vaccine in collaboration with Duke University and National University of Singapore,
1,"House Speaker Nancy Pelosi on Thursday claimed that Democrats “won the day�?in obtaining what they wanted from the Senate’s $2.2 trillion coronavirus response stimulus package, while hinting at other items she would like to see included in a forthcoming bill",
1,"Americans must support their first responders at the forefront of the war with coronavirus (COVID-19), First Responders Children Foundation's President Jillian Crane urged Thursday",
1,"Amid the uptick of coronavirus cases in Louisiana, former Louisiana Health Department Secretary Rebekah Gee told Fox News on Thursday that the Pelican State’s medical facilities need immediate support",
1,"Zachery Bryan: Coronavirus hits Hollywood's hardworking families, too �?don't judge them by clueless celebs. During a recent conversation with a longtime friend who works in the entertainment industry, she expressed concern that if the coronavirus shutdown goes on too long, they won’t be able to make their monthly housing payment",
1,A list documents U.S. President Donald Trump's various statements about the spread of COVID-19 coronavirus disease,
1,"An Alabama resident who tested positive for the novel coronavirus, COVID-19, has died, according to the state’s health department",
1,Denver Broncos general manager and team president John Elway joined calls for the NFL to postpone the draft because the coronavirus pandemic has made it difficult for teams that need more time to better vet their prospects,
1,A provision in the $2 trillion coronavirus response package that Republican senators had warned could fuel layoffs looks likely to remain in the text -- after an 11th-hour effort to remove it in the Senate was shot down,
1,"President at First Responders Children's Foundation, Jillian Crane, discusses how the benefit special will pay tribute to health care workers on the front lines working to treat COVID-19 patients; ‘FOX Presents the iHeart Living Room Concert for America�?will air on Sunday at 9 p.m. ET",
1,Dr. Siegel says some 'mathematical modeling' about coronavirus is spreading panic,
1,"Coronavirus package has $400 million to help states beef up mail-in voting. The funds would assist states as they expand voting by mail, early voting, online registration and make in-person voting safer for all",
1,Angelina Jolie’s son has returned to the United States after his semester at college was canceled due to the ongoing coronavirus pandemic,
1,"Coronavirus cuts: Airlines slash snacks, drinks and middle seats during pandemic. Alaska Airlines, American Airlines, Delta Air Lines and Southwest Airlines are all making changes",
1,"Doctors in distress, quarantine send SOS for more protective gear, tests: 'It’s a complete mess'. Frontline health care providers around the country are sounding alarm bells about the lack of protective gear and lack of rapid response testing -- and some are even doing so from quarantine",
1,"Texas Congressman Michael McCaul, Republican member of the House Foreign Affairs Committee, reacts to the shortage of medical supplies for nurses and doctors amid the coronavirus outbreak. He says front-line health care workers are biggest priority in $2T relief bill",
1,Alyssa Milano is calling on President Donald Trump to convert his hotels in the United States to hospitals to help sick people during the ongoing coronavirus pandemic,
1,Detroit Pistons forward Christian Wood has made a full recovery from the coronavirus,
1,"Chicago Mayor Lori Lightfoot is warning residents not to go on long runs or bike rides in the city’s latest effort to crack down over the spread of coronavirus in the city, even cautioning that residents could be arrested should they break the rules",
1,"Senate coronavirus bill includes union protection measure. Businesses with between 500 and 10,000 employees that accept loans to tide them over until the pandemic abates will not be allowed to get rid of any collective bargaining agreement that they already have and will be barred from taking sides on any efforts by their employees to unionize",
1,"An agent for Minnesota Timberwolves star Karl-Anthony Towns on Wednesday gave a promising update on the center’s father, Karl Towns Sr., who was diagnosed with coronavirus",
1,2 Costa cruise ships heading toward Florida with dozens of sick crew members on board,
1,"As the coronavirus pandemic continues to worsen around the globe and the need for ventilators intensifies, Tesla and SpaceX Elon Musk said his companies ""will do anything in our power"" to help New Yorkers",
1,"As the COVID-19 pandemic is forcing Americans to shelter at home amid an election year, the government is ready to help states beef up mail-in voting with additional funds. Check out how the coronavirus stimulus package is set to make voting safer for all",
1,"American Red Cross staff members express concern over lack of surgical masks for staff, volunteers and donors",
1,"As the world struggles to contain the coronavirus outbreak, experts are harnessing 3-D printing technology in an effort to make in-demand items, such as components for masks and face shields",
1,"A pastor in Pennsylvania apologized to his community after keeping his church's doors open Sunday amid coronavirus concerns and being flooded with ""hateful comments.""",
1,Restaurant owners in the New York City borough of Brooklyn �?which has one of the highest concentrations of coronavirus cases in the U.S. -- tell Fox News they are now scrambling to keep their businesses afloat as bills are mounting and sales are plummeting during the outbreak,
1,Conor McGregor makes generous purchase to help Irish hospitals fighting coronavirus,
1,"Co-owner of Bendt Distilling Company Natasha DeHart has shifted her whiskey distillery’s production to combat the coronavirus by helping her Dallas County community to produce and provide free hand sanitizer to local law enforcement, hospitals and first responders",
1,"Leaders of the world's most powerful economies will convene virtually on Thursday to try and coordinate a response to the fast-spreading coronavirus, which has shuttered businesses and forced well over a quarter of the world's population into home isolation",
1,CEO of Sanguine Biosciences Brian Neman joins Trace Gallagher to discuss how phlebotomists have stepped in to help with COVID-19 research in select cities,
1,Coronavirus in the heartland: 34 people test positive after church event in Arkansas,
1,"Gov. Gretchen Whitmer's Department of Licensing and Regulatory Affairs warns that prescribing hydroxychloroquine or chloroquine for treatment of COVID-19 'without further proof of efficacy' may be investigated for administrative action; reaction from Dr. Jeff Colyer, former Kansas governor",
1,"A custodian with the New York Police Department died Thursday from the coronavirus, the nation's largest police agency said",
1,"Tom Hanks, 63, one of America's most iconic actors revealed that he tested positive for coronavirus while in Australia to film a movie. Since then, he's offered fans several updates on his condition, assuring fans that he's well taken care of and urging them to be diligent and proactive",
1,"Rita Wilson, 63, the wife of Hanks, also fell ill with her hubby down under. She seems to be in good spirits, however, as she shared her playlist that she's been listening to while in quarantine, which includes Billy Idol’s “Dancing with Myself,�?the Bee Gees' “Night Fever,�?MC Hammer’s “U Can’t Touch This�?and more",
1,"""Quantum of Solace"" Bond girl Olga Kurylenko, 40, recently announced that she tested positive for the novel virus. The actress explained that she was denied a hospital bed because the facility was full amid the crisis",
1,"Hollywood newcomer Rachel Matthews, 26, revealed that she's among those suffering from coronavirus. In an attempt to help others identify the virus, the ""Frozen II"" actress shared a timeline of her symptoms, saying that things started with a ""sore throat, fatigue and headache,"" before having a fever, body aches and a ""deep, dry cough.""",
1,"Daniel Dae Kim, 51, announced on Thursday that he has tested positive for COVID-19. Kim said that he received a test after experiencing a scratchy throat. He also said that he’s willing to donate antibodies to find a vaccine",
1,"The actress, 55, announced that she has contracted coronavirus. In an Instagram post, Mazar revealed that she'd experienced similar symptoms to those brought about by the coronavirus in weeks past before coming down with them again. After a brief struggle to obtain a test, Mazar found that she had contracted the virus",
1,"Bon Jovi keyboardist has contracted coronavirus as well. The 59-year-old musician made the announcement on Instagram, noting that he's ""feeling better each day."" He also urged his followers to remain calm, explaining that worse sicknesses have spread across the globe in the past",
1,"Opera sensation Plácido Domingo recently informed fans that he's tested positive for the virus. Domingo, 79, said on Facebook that announcing his diagnosis was his ""moral duty"" and assured fans that he and his family, all in quarantine, are in ""good health.""",
1,"Star of stage and screen Laura Bell Bundy, 38, has also announced that she's contracted coronavirus. In her Instagram announcement, Bundy said that her symptoms have been ""minor,"" which she credits to ""taking care of"" herself by taking nutritional supplements and herbs prescribed to her by doctors. She also urged her followers to ""stay inside"" to avoid furthering the outbreak",
1,"Canada has turned down a proposal by the United States to put troops at U.S.-Canada border during the coronavirus outbreak, arguing that such a move would be unnecessary given the low amount of illegal crossings and damage relations between",
1,"As healthcare workers across the country confront a shortage of personal protective equipment amid the COVID-19 pandemic, one central New York couple has found a solution: 3D print them",
1,A California winemaker serving a five-month prison sentence for his role in the college admissions scandal has been released two weeks early amid concerns over the coronavirus pandemic that has prompted the reduction of prison populations across the country,
1,Berlin's world-famous nightclubs launch online parties amid coronavirus,
1,"A 34-year-old Italian nurse treating COVID-19 patients in the hard-struck European country has taken her own life for fear of having spread the illness, according to a nursing organization there",
1,"All 5,000 U.S. Navy sailors onboard the USS Theodore Roosevelt aircraft carrier will be tested for the coronavirus after nearly two dozen members were diagnosed with infections while deployed in the Pacific, military officials said Thursday",
1,"Country music star and host of Fox Nation's ""The Pursuit!"" John Rich tells ‘The Daily Briefing�?he will present a special concert from his Nashville home on Friday at 8 p.m. ET to provide some live entertainment to Americans stuck at home amid the coronavirus pandemic",
1,"China will temporarily close its borders to foreign nationals, effective midnight Saturday, in the midst of the coronavirus outbreak",
1,A local official in the Philippines is now facing charges after putting coronavirus curfew violators in a dog cage,
1,"Crazy Aaron’s, the creators of Thinking Putty, have shifted their operations from toy-making to producing much-needed hand sanitizer during the coronavirus pandemic",
1,Dallas Stars execs to take 50 percent pay cut to help others 'within the organization' during coronavirus outbreak,
1,"Actor Mark Blum, known for his work in theater as well as in films “Desperately Seeking Susan,�?“Crocodile Dundee�?and the Netflix series “You,�?died at age 69 reportedly due to complications from the coronavirus",
1,"A Holocaust survivor and New York rabbi who helped dozens of families escape the Nazis has died of COVID-19, according to a local lawmaker",
1,Egyptian workers on Wednesday began disinfecting the area around the famed Giza Pyramids and other popular tourist spots left empty amid the coronavirus outbreak,
1,"An Arkansas pastor issued a coronavirus warning this week after he, his wife and more than 30 others connected to their church contracted the illness, according to reports",
1,"With news permeating the world on Wednesday that Prince Charles became the first member of Britain’s royal family to test positive for the coronavirus, his youngest son Prince Harry and wife Meghan Markle are doing their best to allay the spread of COVID-19",
1,"Chicago will reserve at least 1,000 hotel rooms to quarantine coronavirus patients, offering relief to hospitals filled beyond their capacity",
1,Coronavirus hits housing market as mortgage applications plummet in US,
1,"A super PAC led by a former aide to Hillary Clinton is rolling out a $6 million ad campaign starting Tuesday, attacking President Trump's response to the coronavirus pandemic",
1,"A Missouri man is facing a criminal charge for posting a video of himself licking items in Walmart earlier this month to mock the severity of the coronavirus, authorities said",
1,"A tech startup has launched an online resource for travelers, expats and their loved ones to centralize information about how the coronavirus is spreading and what each impacted country is doing to mitigate the pandemic",
1,Apple has secured 10 million masks for U.S. health care workers and is donating millions more to countries globally as the coronavirus pandemic continues to spread and strain manufacturing chains for the medical supplies,
1,3-week-old infant in New York is youngest coronavirus patient in US,
1,"During coronavirus pandemic, Disney pauses construction on Avengers-themed land",
1,Coronavirus leads to huge increase in demand for cleaning supplies,
1,New Jersey restaurant owner Bryan Morin took out a 50K credit line to continue to pay his employees during the coronavirus pandemic that has forced thousands of small businesses to close their doors. Morin spoke with Fox News about why he opened his wallet for who he calls is his ‘extended family�?during these uncertain times.T,
1,A Georgia couple who was traveling throughout southern Spain earlier this month until members of their tour party tested positive with coronavirus are now on their way back home after getting the all-clear from doctors,
1,"As part of the coronavirus aid package, there is a bipartisan push to let the government set provider rates based on the average price for in-network services in a particular region",
1,"A man who was fined $145 in France last week after piloting a small aircraft during a nationwide lockdown to contain the spread of the coronavirus told authorities he was “bored�?and wanted “fresh air.""",
1,'Duck Dynasty' star Sadie Robertson helping out brides whose weddings were postponed due to the coronavirus,
1,"Coronavirus bill includes millions for Howard, Gallaudet universities",
1,"Craft beer & spirit-makers in some of the communities most severely impacted by the coronavirus pandemic are doing more than just producing hand sanitizer for their patrons. But even as they convert their operations almost entirely to charity, and at a time when sales are so bad they could lose everything, they are discovering new snags in the supply chain that are making it even harder to help in the current crisis",
1,"Coronavirus outbreak in New York sees 40,000 answer call to re-join health care industry, Cuomo says",
1,Coronavirus postpones release of 'Wonder Woman 1984',
1,"Coronavirus bill suspends federal student loan payments through Sept. 30, after Trump waives interest",
1,2 Fiat Chrysler workers dead after testing positive for the coronavirus,
1,"Royal Caribbean's cruise lines extend voluntary suspensions amid coronavirus outbreak. The decision applies to all three of the cruise lines owned by Royal Caribbean Cruises, Ltd., including Royal Caribbean International, Celebrity Cruises and Azamara Club Cruises",
1,"Coronavirus fuels toilet paper buying spree, California officials implore people not to flush t-shirts, wipes",
1,Bindi Irwin revealed that she married fiance Chandler Powell at a small ceremony without any guests in order to keep friends and family safe from the spread of the coronavirus,
1,An Army veteran and the CEO of an apparel company in Georgia who is shifting his operations to make protective masks for doctors and nurses amid the coronavirus outbreak said on “Fox & Friends�?on Wednesday that he “needs support.�?,
1,"CEO of NJ hospital tests positive for COVID-19, speaks out from quarantine",
1,A makeshift morgue has been set up outside a New York City hospital as the spread of the coronavirus is accelerating in the Big Apple,
1,Dr. Oz on FDA approving off-label use of anti-malaria drug to treat COVID-19,
1,"A minor league player for the Boston Red Sox has tested positive for the coronavirus, prompting the team to close down its training complex in Fort Myers, Florida",
1,Courthouses across the U.S. have closed,
1,Britain deployed 500 transit police as it stepped up efforts to prevent unnecessary travel during the coronavirus outbreak,
1,"Crime has dropped in San Francisco after the city mandated all residents stay home in an effort to stop the spread of coronavirus, Police Chief Bill Scott said",
1,"A New York City principal, 36, remembered as a dedicated educator who gave her all to her students and staff, has died of complications from the coronavirus, according to a report",
1,“In the Heights�?has been postponed by Warner Bros. due to the coronavirus pandemic,
1,A kindergarten teacher in Colorado who hasn’t seen her students in nearly two weeks due to the coronavirus outbreak brought each of them a care package over the weekend because she wanted to see them one more time,
1,"Terrence McNally, one of America’s great playwrights whose prolific career included winning Tony Awards for the plays “Love! Valour! Compassion!�?and “Master Class�?and the musicals “Ragtime�?and “Kiss of the Spider Woman,�?has died of complications from the coronavirus. He was 81",
1,"Executive order requires travelers from New York, New Jersey, Connecticut to self-quarantine; Florida Attorney General Ashley Moody weighs in",
1,"A global ""internet pressure"" map reveals that the coronavirus pandemic is putting a strain on the internet as tens of millions of people log on while under mandatory work-from-home orders",
1,Anna Wintour revealed that the Met Gala has been postponed due to the coronavirus outbreak in a statement on Vogue's website on Monday,
1,"A Catholic priest in Italy is being called a ""Martyr of Charity"" for refusing a respirator so a younger patient could use it to ward off the coronavirus",
1,Debi Mazar is opening up about her symptoms three days after announcing she tested positive for the coronavirus. She says she feared she 'wouldn't survive' due to years of smoking,
1,Dennis Quaid has postponed his upcoming wedding to fiancée Laura Savoie due to the coronavirus outbreak,
1,Coronavirus postpones Rock and Roll Hall of Fame induction ceremony to November,
1,Chicago Cubs first baseman Anthony Rizzo is giving back to healthcare workers unable to stay home in the wake of the coronavirus pandemic by providing hot meals to doctors and nurses through his foundation,
1,"Coronavirus sends India into lockdown as trains halted, Modi says 'please save yourself'",
1,"Iran’s theocratic rulers have temporarily released some 85,000 prisoners, including political prisoners, in an effort to prevent the spread of the Middle East’s worst coronavirus outbreak, but have refused to free many Iranian Christians jailed for practicing their faith",
1,A sheriff in California is ordering all gun stores in his county to be closed after deeming them non-essential businesses,
1,"American family stranded in Peru, quarantined in place after coronavirus closes border",
1,"Chinese authorities said they will end a two-month lockdown of most of coronavirus-hit Hubei province at midnight, as domestic cases of the virus continue to subside",
1,Arizona man dies after self-medicating chloroquine phosphate to treat coronavirus,
1,Chloë Sevigny is speaking out after the announcement that New York-Presbyterian hospitals have put a ban on partners being present in delivery rooms in an effort to slow the spread of the coronavirus,
1,"A midshipman at the U.S. Naval Academy in Annapolis, Md., has tested positive for the novel coronavirus and is currently self-quarantined at home, a statement from the academy said",
1,"Authorities in Spain will use an Olympic-sized ice rink as a makeshift morgue for victims of the coronavirus until funeral homes can take them, officials said",
1,"DC comedy club forced to lay off staff, livestream events amid coronavirus",
1,Former Miss Hawaii Jeanné Kapela is pleading with decision-makers in her native state to order people to “shelter-in-place�?and to shut down schools and businesses indefinitely in order to protect its residents against the spread of coronavirus after she tested positive,
1,"Amid the coronavirus pandemic, fashion brands are pledging to produce face masks",
1,Expectant mothers who deliver their babies at New York-Presbyterian hospitals in and around the Big Apple will now have to go through the process without their partners at their side �?all because of the coronavirus,
1,Daniel Dae Kim reveals he's 'practically back to normal' after testing positive for coronavirus,
1,A U.S. Navy hospital ship with 800 staff on board is now en route to Los Angeles Monday to help relieve the strain coronavirus is putting on the area’s hospital system,
1,"AN anesthesiologist in US said he will move out of his home temporarily to protect his 3-year-old son, who is undergoing cancer treatment",
1,Electric truck maker Rivian suspends operations amid coronavirus outbreak,
1,"Bethenny Frankel manufacturing, donating coronavirus kits and masks to thousands of health care workers",
1,Automakers start helping production of medical equipment for coronavirus fight,
1,A U.S. Secret Service employee who has not had any contact with any other employee or “protectee�?for nearly three weeks was diagnosed with the coronavirus,
1,"As an order requiring most New Yorkers to stay home from work and not gather in groups outside their families took effect Sunday, Gov. Andrew Cuomo called to ban more cars from New York City streets to slow the coronavirus pandemic",
1,Delaware closes its beaches after there was crowding on the Rehoboth boardwalk in response to coronavirus,
1,A state governor in Mexico sparked outrage Wednesday when he said poor people are immune to the coronavirus,
1,"As the coronavirus crisis continues to inspire the best in Americans, a mystery “neighborhood mom�?has started leaving out sack lunches on a table in Severna Park, Md. “for anyone who needs it�?every afternoon, The Capital Gazette reported",
1,CORONAVIRUS LEADS WALMART TO SET SPECIAL TIME FOR SENIOR SHOPPING,
1,"Dear Bath & Body Works Customers, with breaking news about COVID-19 constantly developing, our goal has been to make products available to help you care for your families and friends to prevent the spread of COVID-19/Coronavirus as much as we can. But based on the information we have today, we have made the extremely difficult decision to temporarily close all of our stores in the U.S. and Canada",
1,"As the Coronavirus situation remains ever-changing, the safety of our customers and employees remains our top priority. Starting tomorrow, we’ll be temporarily closing all U.S. and Canada Banana Republic stores for the next two weeks, and will support our impacted employees with continued pay and benefits during this time. If you’re feeling like there’s a lot going on right now, we’re right there with you. Community means everything to us, and we will continue to lift each other up and come through this stronger, together",
1,"The 2020 Bonnaroo Music and Arts Festival, in Manchester, Tennessee was originally scheduled to occur June 11-14. Festival organizers have moved the event to September 24-27 saying that “all current tickets and onsite accommodations (camping, tent rentals, RV, etc.) will be honored for the new weekend.""",
1,"Churchill Downs postponed the Kentucky Derby until September, the latest rite of spring in sports to be struck by the new coronavirus along with the Masters, March Madness and baseball season. Instead of May 2, the race will be run Sept. 5, kicking off Labor Day weekend",
1,"The NFL will proceed with its draft but without public events next month in Las Vegas. It's not yet clear, however, if the draft itself will be held in the city. Commissioner Roger Goodell said Monday the draft will take place April 23-25 as scheduled, but under a modified format still being developed. The draft will be televised regardless of its venue or format",
1,"Apple said its annual developers conference would take place entirely online this year. Apple said it would give $1 million to organizations in San Jose, California, to help with the money they would lose from Apple canceling the in-person event. The event had been held in San Jose for the past few years",
1,"City officials announced that Houston Livestock Show and Rodeo, the largest indoor livestock exhibition and rodeo in the world would be postponed in light of the spread of the virus",
1,The National Association of Broadcasters conference in Las Vegas hosts thousands of media and entertainment professionals showcasing the latest in broadcast television. Organizers of the event announced in a release that they were moving the date of the conference to April,
1,"Organizers of the largest video game conference of the year E3 cancelled the event that was originally scheduled to be held at the Los Angeles Convention Center. The highly anticipated event was supposed to occur June 9-11 and was expected to unveil the new Xbox gaming console this year. ""Following increased and overwhelming concerns about the COVID-19 virus, we felt this was the best way to proceed during such an unprecedented global situation,"" organizers said in a release",
1,"The St. Patrick's day celebrations which included several parades across in the Windy City have been postponed amid coronavirus fears. City officials said the events would be canceled and moved to later dates. State health officials announced March 10, that the number of coronavirus cases in Illinois has risen to 19",
1,"One of the longest-running St. Patrick's Day parades in the country was set to celebrate its 249th year, but coronavirus fears halted the festivities. All events related to this parade were also canceled and the Philadelphia Health Department is recommending that people consider not attending public gatherings with more than 5,000 expected attendees",
1,"New York Governor Andrew  Cuomo announced the cancellation of the parade that has been held every year since 1762. It draws between 1 million and 2 million spectators and about 250,000 participants, making it the largest St. Patrick's Day celebration in the world—even bigger than any parade in Ireland",
1,"Savannah, Ga.: The City of Savannah, Ga. has canceled this year's St. Patrick's Day festivities. Officials said while the coronavirus threat remains low, this decision was made out of an abundance of caution for public health. ""Savannah is OK right now, and we want to keep it that way,"" the city said in a news release posted on Facebook",
1,Event organizers of Tomorrowland Music Festival announced on Twitter that the French government decided to cancel the winter edition of the electronic music festival originally scheduled to run March 14-21 at the French alpine ski resort of Alpe d’Huez Grand Domaine Ski,
1,"The Southern California tennis tournament was expected to host upwards of 450,000 people, including 124,000 from outside the region. Many players already in Indian Wells practicing and preparing for the BNP Paribas Open were left scrambling when the postponement was announced",
1,"The Grammy-winning singer is among many musicians who have postponed concerts and tours amid the rapidly spreading coronavirus. Ciara, who is pregnant, was set to perform in Texas at the grand opening of the new Fort Hood USO on March 19, but announced Saturday that the event is being postponed, according to the Associated Press",
1,Carey tweeted that she had to cancel a March concert in Hawaii due to “evolving international travel restrictions.�?,
1,"Avril Lavigne informed her fans on Instagram that she would have to cancel her tour in Japan, China, Philippines and Taiwan where a majority of coronavirus cases have occurred",
1,"A ""Stay Home-Work Safe"" order was issued for Harris County and all cities in the county, including Houston",
1,"According to Danny Perez, a spokesperson for the Texas Department of Transportation, none of TxDOT’s projects in the Houston area have been halted because of Coronavirus COVID-19",
1,"TWC works to handle hundreds of thousands of unemployment benefit applicants. The Texas Workforce Commission says that it included 150,000 Texans, plus hundreds of thousands more trying to apply for unemployment this week, overwhelming its website and phone lines",
1,Brazoria County has issued a Stay Safe at Home order in effect until April 3,
1,"CHI Texas Division adopts restrictive visitor policy. CHI hospitals in Texas will not allow visitors, except in specific cases, to protect patients, employees and the community during the COVID-19 outbreak",
1,"Chambers County curfew goes into effect on March 24 until further notice. Anyone who violates the order is subject to a $1,000 fine and/or 180 days in the Chambers County Jail",
1,"Asian Chamber of Commerce donates over $42,000 medical supplies to City of Houston",
1,"First Houston COVID-19 drive-thru testing site expands to older adults with symptoms. People 65 and older with cough, difficulty breathing, and fever may call the Houston Health Department COVID-19 call center at 832-393-4220 between 9 a.m. and 3 p.m. to be screened",
1,Church officials were informed that a married couple who had attended St. Angela Merici Parish tested positive for COVID-19,
1,Abbott issues proclamation to allow local elections set for May to be postponed. The proclamation suspends provisions of the Texas Election Code to allow local governments to postpone their May 2 elections until November,
1,A Whataburger in Lakeway helped deliver more than a dozen meals to H-E-B workers and Baylor Scott and White medical staff in appreciation for their hard work during the COVID-19 pandemic,
1,"Amazon, in an attempt to fill its warehouses with toilet paper, hand sanitizer and other items in high demand, said Tuesday that it will limit what suppliers can send to its warehouses for the next three weeks",
1,Delta Air Lines waives change fees for all tickets purchased in March and recently-booked travel through April,
1,CVS won't charge fees for home delivery of prescriptions amid COVID-19 outbreak. CVS Health said the move was aimed to keep people at higher risk of complications from COVID-19 from coming to the pharmacy to pick up new prescriptions and refills,
1,British PM Boris Johnson tests positive for coronavirus,
1,A 37-year-old woman who flew from Los Angeles to Beijing last week before testing positive for coronavirus could reportedly face up to seven years in prison in China for allegedly hiding her symptoms,
1,Delta is suspending all flights between Atlanta's airport and Italy starting on Wednesday,
1,A long queue of customers pushing trolleys snaked around the entrance to a Costco outlet in Melbourne on March 8 as many supermarkets in Australia were left with shortages of toilet paper and other items due to coronavirus-related panic buying,
1,"Augusto Heleno, Brazil’s national security adviser, said on Twitter he tested positive for the coronavirus but displayed no symptoms, according to Foreign Policy",
1,"Sophie Grégoire Trudeau, the wife of Canadian Prime Minister Justin Trudeau, tested positive for the coronavirus on March 13 after returning from London. She and her husband separately began 14-day quarantine periods, BBC reported. Trudeau was not tested for COVID-19 and was expected to fulfill all job duties while working remotely",
1,"Nicola Zingaretti, the leader of the governing Democratic Party, visited Milan on February 27, with a group of students, encouraging people to go out as a sign of strength against the coronavirus threat. “We must not change our habits,�?he wrote in a social media post, according to the Guardian. “Our economy is stronger than fear: let’s go out for an aperitivo, a coffee or to eat a pizza.�?He tested positive with the coronavirus nine days later",
1,"German Chancellor Angela Merkel tested negative for the coronavirus Monday, March 23, according to her spokesman, and would have further testing completed this week. “Further tests will be conducted in the coming days,�?her spokesman, Steffen Seibert, told news agency dpa International, according to the Associated Press",
1,"Spanish Deputy Prime Minister Carmen Calvo was hospitalized on Sunday, March 22 with a respiratory infection and has been tested for the coronavirus, according to Reuters. Her test results have not come back yet. ""The deputy Prime Minister went to a hospital yesterday afternoon and after medical tests were carried out doctors decided she had to remain there to receive treatment for a respiratory infection,"" the government said in a statement",
1,A British woman offered an evacuation flight out of Wuhan says she was told to leave her 3-year-old son behind,
1,"American trapped in Wuhan: Despite coronavirus, I won't evacuate without my wife and son",
1,Coronavirus miracle? Vietnam says all its infected patients cured-You decide... What is really happening,
1,Ever wondered what the reaction to the Coronavirus would be if it wasn’t a Presidential Election Year? Would democrats still have used it as tool against @realDonaldTrump? Would democrats & the media have screamed false information from the mountain tops 24/7 anyway,
1,"Trump fired the CDC's pandemic response team in 2018, repeatedly tried to cut the agency's budget, completely botched the U.S. government's response as the #CoronavirusOutbreak began. Maybe don't vote for a narcissistic conman idiot next time, conservatives",
1,"A Florida man tested negative for coronavirus but was billed $3,270--so many will avoid testing. We need universal health coverage: It protects all of us. Same for paid sick leave: You want a sick person to stagger to work to prepare your food? My column",
1,"#BREAKING: 3 new cases of the Novel #Coronavirus reported on Jeju Island, South Korea",
1,"But bothers me about isn't that a politician is clueless how vaccines work, but that power corrupts those around him, with somebody willing to say ""probably not"" instead of the right answer ""not""",
1,Breaking: @DallasPD sends 5 officers home after arresting a man with #CoronaVirus On the story tonight,
1,"It occurs to me that the world wide death rare for the Coronavirus is 2 to 3% yet there have been 91 reported cases of the virus in the US and already 6 deaths, which makes the death rate here at about 7%. That's 3 to 4 times higher than the rest of the world",
1,"Today, to all across the country and #CA12, make a plan to... White heavy check markVote for protecting people with pre-existing conditions and our health care. White heavy check markVote to save lives by reducing the gross epidemic of gun violence. White heavy check markVote to stop discrimination against the LGBTQ community",
1,Coronavirus: Councilwoman Asked To Resign For Threatening To Infect MAGA Supporter,
1,Coronavirus Update: New Jersey School Districts Preparing For Possible Closures Due To Virus Outbreak,
1,"China Has Ground To A Halt: ""On The Ground"" Indicators Confirm Worst-Case Scenario | Zero Hedge",
1,"And the track record will surely continue.""FOR GOD AND MY COUNTRY""",
1,CORONAVIRUS UPDATE: ITALY HAS NOW PUT 16M PEOPLE ON LOCK DOWN || POLICE ARE PULLING WEAPONS ON PEOPLE IF THEY TRY TO LEAVE || HOSPITALS ARE AT BREAKING POINT || DOCTORS HAVE NOW WARNED THAT THEY MIGHT HAVE TO CHOOSE WHO GETS INTENSIVE CARE - TOS EDITOR,
1,"That doesn't make it a Chinese virus.The virus apparently was transmitted by bats. Bats are universal they know no borders. It's name is COVID-19 It could have been brought into China by a person or persons, even America tourists, who had the virus but showed no symptoms",
1,#2 in our County.   Brentwood parent has confirmed case of coronavirus; Williamson County Schools to remain closed,
1,"The next time the government or its shady advisors talk about the BBC license fee,  I am sure the Beebs esteemed journalists, will start talking about its integrity etc.  That  narrative goes with their promotion of #Farage  on Newsnight with expert opinion! on Coronavirus ",
1,Coronavirus deaths rise to 3800 worldwide,
1,"A NASCAR race track preached ""prevention, not panic"" as it deals with the spread of the coronavirus",
1,"Simonstown Gaels player tests positive for Covid 19: Simonstown Gaels GFC in Meath has announced that one of its adult players has tested positive for Covid 19 after returning from a trip abroad and that the club is ""seeking advice and guidance from the�?",
1,"""All of the insurance companies here ... have agreed to waive all co-pays on Coronavirus testing and extend coverage for Coronavirus treatment in all of their benefit plans.""",
1,"Christine Lagarde warns Europe risks a major economic shock similar to the financial crisis unless leaders act urgently on coronavirus  �?via @markets Bloomberg quotes ""source"". Bulgarian PM Borissov said it on the record in front of journalists #EUCO",
1,"Corps Commander Conference held at GHQ chaired by COAS to review Operational Preparedness, situation along LoC, national security, Afghan peace process and situation regarding Coronavirus",
1,Doesn't every country have to do the thing they're doing at the same time for it to work?,
